Date,SPY,EFA,EEM,TLT,IEF,HYG,GLD,DBC,VNQ,BIL
2016-11-25,189.64678955078125,42.297332763671875,28.312442779541016,92.2587890625,84.44280242919922,51.66214370727539,112.61000061035156,12.690018653869629,54.30781555175781,73.69437408447266
2016-11-28,188.75643920898438,42.073890686035156,28.424888610839844,92.93840789794922,84.82740783691406,51.65613555908203,113.80000305175781,12.732290267944336,54.55841827392578,73.67827606201172
2016-11-29,189.12460327148438,42.34201431274414,28.465049743652344,93.32783508300781,84.91558074951172,51.58986282348633,113.2699966430664,12.478659629821777,55.07998275756836,73.67827606201172
2016-11-30,188.6708984375,42.297332763671875,28.51323890686035,91.81591033935547,84.34666442871094,51.61396789550781,111.75,12.859106063842773,54.45006561279297,73.67827606201172
2016-12-01,187.97744750976562,42.13346862792969,28.175901412963867,90.84648132324219,84.02485656738281,51.3724479675293,111.54000091552734,13.09582805633545,53.650821685791016,73.71212005615234
2016-12-02,188.07154846191406,42.23774719238281,28.208026885986328,91.51217651367188,84.40196990966797,51.681148529052734,112.13999938964844,13.188827514648438,54.18590545654297,73.69598388671875
2016-12-05,189.20162963867188,42.65483474731445,28.440954208374023,91.41271209716797,84.36992645263672,51.8143310546875,111.54000091552734,13.256462097167969,54.58552551269531,73.69598388671875
2016-12-06,189.8009033203125,42.945308685302734,28.59356117248535,91.34379577636719,84.40196990966797,52.07460021972656,111.43000030517578,13.197280883789062,54.937744140625,73.71212005615234
2016-12-07,192.2837371826172,43.58584213256836,29.075471878051758,92.12425994873047,84.68283081054688,52.334861755371094,111.83000183105469,13.09582805633545,56.03498077392578,73.71212005615234
2016-12-08,192.75457763671875,43.5485954284668,29.2039794921875,91.03778076171875,84.36187744140625,52.328826904296875,111.56999969482422,13.12119197845459,56.42107009887695,73.71212005615234
2016-12-09,193.9188690185547,43.734798431396484,29.051376342773438,89.90530395507812,83.92854309082031,52.35301971435547,110.4000015258789,13.188827514648438,56.360103607177734,73.71212005615234
2016-12-12,193.69630432128906,43.541141510009766,28.858610153198242,90.07364654541016,83.94463348388672,52.2803840637207,110.81999969482422,13.273370742797852,56.732662200927734,73.69598388671875
2016-12-13,194.98895263671875,44.0103759765625,29.179885864257812,90.3950424194336,83.99274444580078,52.40749740600586,110.44999694824219,13.3071870803833,56.705535888671875,73.71212005615234
2016-12-14,193.37953186035156,43.36240005493164,28.312442779541016,89.38507843017578,83.29463195800781,52.014068603515625,108.83000183105469,13.180371284484863,55.466026306152344,73.71212005615234
2016-12-15,194.1756591796875,43.265567779541016,28.360633850097656,89.83644104003906,83.06189727783203,52.03831100463867,107.33999633789062,13.16346263885498,55.14094161987305,73.71212005615234
2016-12-16,193.79586791992188,43.29536437988281,28.23212432861328,89.62987518310547,83.16622161865234,52.08671569824219,108.05000305175781,13.222644805908203,55.967254638671875,73.69598388671875
2016-12-19,194.21791076660156,43.22834396362305,28.03936004638672,90.59398651123047,83.55137634277344,52.219886779785156,108.58999633789062,13.146554946899414,56.570064544677734,73.71212005615234
2016-12-20,194.9671173095703,43.377288818359375,28.135730743408203,90.14254760742188,83.37487030029297,52.29249954223633,107.79000091552734,13.205735206604004,56.698768615722656,73.69598388671875
2016-12-21,194.424560546875,43.38933563232422,28.018762588500977,90.54039764404297,83.5113296508789,52.383304595947266,107.8499984741211,13.129647254943848,55.83857727050781,73.71212005615234
2016-12-22,194.0886993408203,43.29151916503906,27.685691833496094,90.37857055664062,83.4751205444336,52.49623489379883,107.58999633789062,13.112736701965332,55.74521255493164,73.69598388671875
2016-12-23,194.37290954589844,43.404388427734375,27.84815788269043,90.56267547607422,83.55550384521484,52.59342956542969,107.93000030517578,13.138099670410156,55.89042282104492,73.69598388671875
2016-12-27,194.8551483154297,43.351707458496094,27.970020294189453,90.27115631103516,83.4349594116211,52.54482650756836,108.55999755859375,13.341005325317383,56.00798416137695,73.71212005615234
2016-12-28,193.24478149414062,43.186161041259766,28.181238174438477,90.9308853149414,83.74036407470703,52.471981048583984,108.86000061035156,13.349459648132324,55.66914367675781,73.71048736572266
2016-12-29,193.20172119140625,43.29151916503906,28.644285202026367,91.25304412841797,83.9975357055664,52.54482650756836,110.29000091552734,13.366369247436523,56.36068344116211,73.72663116455078
2016-12-30,192.4955596923828,43.442012786865234,28.44119644165039,91.39116668701172,84.24668884277344,52.56303405761719,109.61000061035156,13.391731262207031,57.07295608520508,73.69438934326172
2017-01-03,193.96815490722656,43.71290588378906,28.782390594482422,91.78244018554688,84.20651245117188,52.78171157836914,110.47000122070312,13.231098175048828,57.25969314575195,73.72663116455078
2017-01-04,195.1221160888672,44.20956039428711,29.001731872558594,92.13530731201172,84.30293273925781,53.06713104248047,110.86000061035156,13.332551956176758,58.09646224975586,73.72663116455078
2017-01-05,194.9671173095703,44.5858154296875,29.318559646606445,93.57755279541016,84.8494873046875,52.98819351196289,112.58000183105469,13.400185585021973,58.28315734863281,73.71048736572266
2017-01-06,195.66461181640625,44.43531036376953,29.196699142456055,92.71837615966797,84.46368408203125,52.976043701171875,111.75,13.38327693939209,58.29010772705078,73.72663116455078
2017-01-09,195.0187225341797,44.36758041381836,29.172334671020508,93.4625015258789,84.78516387939453,52.963897705078125,112.66999816894531,13.180371284484863,57.764503479003906,73.72663116455078
2017-01-10,195.0187225341797,44.3751106262207,29.342927932739258,93.401123046875,84.74500274658203,52.96997833251953,113.1500015258789,13.12119197845459,57.273502349853516,73.71048736572266
2017-01-11,195.5699005126953,44.60838317871094,29.692251205444336,93.71562194824219,84.84144592285156,53.00033950805664,113.5,13.264915466308594,56.920806884765625,73.72663116455078
2017-01-12,195.07908630371094,44.67612075805664,29.822223663330078,93.50851440429688,84.88972473144531,53.0124626159668,113.91000366210938,13.459365844726562,57.21126937866211,73.72663116455078
2017-01-13,195.52682495117188,44.8416748046875,29.7978515625,93.06356048583984,84.70482635498047,53.030696868896484,114.20999908447266,13.434004783630371,57.12828826904297,73.72663116455078
2017-01-17,194.83795166015625,44.67612075805664,29.781606674194336,94.03783416748047,85.13079071044922,52.976043701171875,115.8499984741211,13.425548553466797,57.57086181640625,73.72663116455078
2017-01-18,195.2685089111328,44.548187255859375,29.619129180908203,92.83344268798828,84.52802276611328,53.024627685546875,114.87000274658203,13.3071870803833,57.667694091796875,73.71048736572266
2017-01-19,194.5451202392578,44.43531036376953,29.52977180480957,92.19669342041016,84.20651245117188,52.85456848144531,114.7699966430664,13.264915466308594,57.07987594604492,73.71048736572266
2017-01-20,195.25990295410156,44.691165924072266,29.586639404296875,92.01258850097656,84.24668884277344,52.95780944824219,115.05000305175781,13.417094230651855,57.494815826416016,73.72663116455078
2017-01-23,194.75180053710938,44.80403518676758,30.02532386779785,92.93316650390625,84.68876647949219,52.95780944824219,115.79000091552734,13.417094230651855,57.978885650634766,73.71048736572266
2017-01-24,196.00050354003906,44.91691589355469,30.212173461914062,92.2964096069336,84.36724853515625,52.99424743652344,115.2699966430664,13.450911521911621,57.99271011352539,73.71048736572266
2017-01-25,197.69699096679688,45.38346862792969,30.545244216918945,91.13801574707031,83.94930267333984,53.18252182006836,114.31999969482422,13.366369247436523,57.612361907958984,73.72663116455078
2017-01-26,197.4902801513672,45.2028694152832,30.415258407592773,91.44490814208984,84.06184387207031,53.158233642578125,113.26000213623047,13.425548553466797,57.50173568725586,73.74275207519531
2017-01-27,197.18032836914062,45.12761688232422,30.439634323120117,91.77474975585938,84.16632843017578,53.20677947998047,113.48999786376953,13.315641403198242,56.94157409667969,73.71048736572266
2017-01-30,195.95745849609375,44.80403518676758,30.27715492248535,91.49861907958984,84.14220428466797,53.09749984741211,113.97000122070312,13.239553451538086,56.554317474365234,73.74275207519531
2017-01-31,195.940185546875,44.871761322021484,30.334020614624023,92.13530731201172,84.4315414428711,53.04288101196289,115.55000305175781,13.315641403198242,56.96231460571289,73.72663116455078
2017-02-01,196.0177001953125,45.0523681640625,30.350269317626953,91.56562042236328,84.26976013183594,53.239253997802734,115.19999694824219,13.459365844726562,56.27769470214844,73.73143768310547
2017-02-02,196.1468963623047,45.07494354248047,30.48024559020996,91.5271987915039,84.30197143554688,53.26974868774414,115.83999633789062,13.459365844726562,56.94849395751953,73.73143768310547
2017-02-03,197.49893188476562,45.25554656982422,30.66709327697754,91.48881530761719,84.36634063720703,53.36127853393555,116.12999725341797,13.450911521911621,57.25969314575195,73.71531677246094
2017-02-06,197.14585876464844,44.93196487426758,30.59398078918457,92.04229736328125,84.76883697509766,53.324649810791016,117.69999694824219,13.366369247436523,57.16288375854492,73.74760437011719
2017-02-07,197.1544647216797,44.88681411743164,30.439634323120117,92.7188720703125,84.92179870605469,53.24535369873047,117.45999908447266,13.3071870803833,56.96231460571289,73.74760437011719
2017-02-08,197.4127655029297,44.962059020996094,30.62647819519043,93.97969818115234,85.2679214477539,53.281959533691406,118.19000244140625,13.357914924621582,57.41181564331055,73.74760437011719
2017-02-09,198.58396911621094,45.15019226074219,30.76458168029785,92.89566040039062,84.7607650756836,53.35517883300781,117.29000091552734,13.425548553466797,57.55013656616211,73.74760437011719
2017-02-10,199.36756896972656,45.25554656982422,31.04891014099121,92.84188079833984,84.70440673828125,53.391746520996094,117.5999984741211,13.5692720413208,57.95814514160156,73.73143768310547
2017-02-13,200.45269775390625,45.43614196777344,31.14639663696289,92.5497055053711,84.57563018798828,53.4710578918457,116.80000305175781,13.417094230651855,57.978885650634766,73.73143768310547
2017-02-14,201.25357055664062,45.3684196472168,31.17889404296875,91.88082122802734,84.26976013183594,53.50761413574219,116.93000030517578,13.434004783630371,57.67460250854492,73.74760437011719
